ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ISO 3166-1 alpha-3
126,Japan,1671,Kyooto,35031,Kyootosi_Nakagyooku,JPN
126,Japan,1671,Kyooto,35032,Kyootosi_Nisikyooku,JPN
126,Japan,1671,Kyooto,35033,Kyootosi_Sakyooku,JPN
126,Japan,1671,Kyooto,35034,Kyootosi_Simogyooku,JPN
126,Japan,1671,Kyooto,35035,Kyootosi_Ukyooku,JPN
126,Japan,1671,Kyooto,35036,Kyootosi_Yamasinaku,JPN
126,Japan,1671,Kyooto,35037,Maidurusi,JPN
126,Japan,1671,Kyooto,35038,Minamiyamasiromura,JPN
126,Japan,1671,Kyooto,35039,Miwatyoo,JPN
126,Japan,1671,Kyooto,35040,Miyadusi,JPN
126,Japan,1671,Kyooto,35041,Miyamatyoo,JPN
126,Japan,1671,Kyooto,35042,Mizuhotyoo,JPN
126,Japan,1671,Kyooto,35043,Mukoosi,JPN
126,Japan,1671,Kyooto,35044,Nagaokakyoosi,JPN
126,Japan,1671,Kyooto,35045,Nodagawatyoo,JPN
126,Japan,1671,Kyooto,35046,Ooetyoo,JPN
126,Japan,1671,Kyooto,35047,Oomiyatyoo,JPN
126,Japan,1671,Kyooto,35048,Ooyamazakityoo,JPN
126,Japan,1671,Kyooto,35049,Seekatyoo,JPN
126,Japan,1671,Kyooto,35050,Sonobetyoo,JPN
126,Japan,1671,Kyooto,35051,Tanabetyoo,JPN
126,Japan,1671,Kyooto,35052,Tanbatyoo,JPN
126,Japan,1671,Kyooto,35053,Tangotyoo,JPN
126,Japan,1671,Kyooto,35054,Uzisi,JPN
126,Japan,1671,Kyooto,35055,Uzitawaratyoo,JPN
126,Japan,1671,Kyooto,35056,Wadukatyoo,JPN
126,Japan,1671,Kyooto,35057,Watityoo,JPN
126,Japan,1671,Kyooto,35058,Yagityoo,JPN
126,Japan,1671,Kyooto,35059,Yakunotyoo,JPN
126,Japan,1671,Kyooto,35060,Yamasirotyoo,JPN
126,Japan,1671,Kyooto,35061,Yasakatyoo,JPN
126,Japan,1671,Kyooto,35062,Yawatasi,JPN
126,Japan,1671,Kyooto,35063,Zyooyoosi,JPN
126,Japan,1672,Mie,35064,Agotyoo,JPN
126,Japan,1672,Mie,35065,Anootyoo,JPN
126,Japan,1672,Mie,35066,Aoyamatyoo,JPN
126,Japan,1672,Mie,35067,Asahityoo,JPN
126,Japan,1672,Mie,35068,Ayamatyoo,JPN
126,Japan,1672,Mie,35069,Daiantyoo,JPN
126,Japan,1672,Mie,35070,Daiootyoo,JPN
126,Japan,1672,Mie,35071,Geenootyoo,JPN
126,Japan,1672,Mie,35072,Hakusantyoo,JPN
126,Japan,1672,Mie,35073,Hamazimatyoo,JPN
126,Japan,1672,Mie,35074,Hisaisi,JPN
126,Japan,1672,Mie,35075,Hokuseetyoo,JPN
126,Japan,1672,Mie,35076,Hutamityoo,JPN
126,Japan,1672,Mie,35077,Huziwaratyoo,JPN
126,Japan,1672,Mie,35078,Igatyoo,JPN
126,Japan,1672,Mie,35079,Iinantyoo,JPN
126,Japan,1672,Mie,35080,Iitakatyoo,JPN
126,Japan,1672,Mie,35081,Inabetyoo,JPN
126,Japan,1672,Mie,35082,Isesi,JPN
126,Japan,1672,Mie,35083,Isobetyoo,JPN
126,Japan,1672,Mie,35084,Itisityoo,JPN
126,Japan,1672,Mie,35085,Kameyamasi,JPN
126,Japan,1672,Mie,35086,Karasutyoo,JPN
126,Japan,1672,Mie,35087,Kawagetyoo,JPN
126,Japan,1672,Mie,35088,Kawagoetyoo,JPN
126,Japan,1672,Mie,35089,Kihootyoo,JPN
126,Japan,1672,Mie,35090,Kiinagasimatyoo,JPN
126,Japan,1672,Mie,35091,Kiseetyoo,JPN
126,Japan,1672,Mie,35092,Kisosakityoo,JPN
126,Japan,1672,Mie,35093,Kiwatyoo,JPN
126,Japan,1672,Mie,35094,Komonotyoo,JPN
126,Japan,1672,Mie,35095,Kumanosi,JPN
126,Japan,1672,Mie,35096,Kusutyoo,JPN
126,Japan,1672,Mie,35097,Kuwanasi,JPN
126,Japan,1672,Mie,35098,Matusakasi,JPN
126,Japan,1672,Mie,35099,Meewatyoo,JPN
126,Japan,1672,Mie,35100,Mihamatyoo,JPN
126,Japan,1672,Mie,35101,Mikumotyoo,JPN
126,Japan,1672,Mie,35102,Misatomura,JPN
126,Japan,1672,Mie,35103,Misonomura,JPN
126,Japan,1672,Mie,35104,Misugimura,JPN
126,Japan,1672,Mie,35105,Miyagawamura,JPN
126,Japan,1672,Mie,35106,Miyamatyoo,JPN
126,Japan,1672,Mie,35107,Nabarisi,JPN
126,Japan,1672,Mie,35108,Nagasimatyoo,JPN
126,Japan,1672,Mie,35109,Nanseetyoo,JPN
126,Japan,1672,Mie,35110,Nantootyoo,JPN
126,Japan,1672,Mie,35111,Obatatyoo,JPN
126,Japan,1672,Mie,35112,Oodaityoo,JPN
126,Japan,1672,Mie,35113,Oomiyatyoo,JPN
126,Japan,1672,Mie,35114,Oootiyamamura,JPN
126,Japan,1672,Mie,35115,Ooyamadamura,JPN
126,Japan,1672,Mie,35116,Owasesi,JPN
126,Japan,1672,Mie,35117,Seewamura,JPN
126,Japan,1672,Mie,35118,Sekityoo,JPN
126,Japan,1672,Mie,35119,Simagaharamura,JPN
126,Japan,1672,Mie,35120,Simatyoo,JPN
126,Japan,1672,Mie,35121,Suzukasi,JPN
126,Japan,1672,Mie,35122,Tadotyoo,JPN
126,Japan,1672,Mie,35123,Takityoo,JPN
126,Japan,1672,Mie,35124,Tamakityoo,JPN
126,Japan,1672,Mie,35125,Tobasi,JPN
126,Japan,1672,Mie,35126,Toointyoo,JPN
126,Japan,1672,Mie,35127,Tusi,JPN
126,Japan,1672,Mie,35128,Udonomura,JPN
126,Japan,1672,Mie,35129,Uenosi,JPN
126,Japan,1672,Mie,35130,Uresinotyoo,JPN
126,Japan,1672,Mie,35131,Wataraityoo,JPN
126,Japan,1672,Mie,35132,Yokkaitisi,JPN
126,Japan,1673,Miyagi,35133,Hanayamamura,JPN
126,Japan,1673,Miyagi,35134,Hasamatyoo,JPN
126,Japan,1673,Miyagi,35135,Hurukawasi,JPN
126,Japan,1673,Miyagi,35136,Isikosimati,JPN
126,Japan,1673,Miyagi,35137,Isinomakisi,JPN
126,Japan,1673,Miyagi,35138,Itihasamatyoo,JPN
126,Japan,1673,Miyagi,35139,Iwadeyamamati,JPN
126,Japan,1673,Miyagi,35140,Iwanumasi,JPN
126,Japan,1673,Miyagi,35141,Kahokutyoo,JPN
126,Japan,1673,Miyagi,35142,Kakudasi,JPN
126,Japan,1673,Miyagi,35143,Kanantyoo,JPN
126,Japan,1673,Miyagi,35144,Kannarityoo,JPN
126,Japan,1673,Miyagi,35145,Karakuwatyoo,JPN
126,Japan,1673,Miyagi,35146,Kasimadaimati,JPN
126,Japan,1673,Miyagi,35147,Kawasakimati,JPN
126,Japan,1673,Miyagi,35148,Kesennumasi,JPN
126,Japan,1673,Miyagi,35149,Kitakamimati,JPN
126,Japan,1673,Miyagi,35150,Kogotatyoo,JPN
126,Japan,1673,Miyagi,35151,Kurikomamati,JPN
126,Japan,1673,Miyagi,35152,Marumorimati,JPN
126,Japan,1673,Miyagi,35153,Matusimamati,JPN
126,Japan,1673,Miyagi,35154,Matuyamamati,JPN
126,Japan,1673,Miyagi,35155,Minamikatamati,JPN
126,Japan,1673,Miyagi,35156,Miyazakityoo,JPN
126,Japan,1673,Miyagi,35157,Monootyoo,JPN
126,Japan,1673,Miyagi,35158,Motoyosityoo,JPN
126,Japan,1673,Miyagi,35159,Muratamati,JPN
126,Japan,1673,Miyagi,35160,Nakadatyoo,JPN
126,Japan,1673,Miyagi,35161,Nakaniidamati,JPN
126,Japan,1673,Miyagi,35162,Nangootyoo,JPN
126,Japan,1673,Miyagi,35163,Narukotyoo,JPN
126,Japan,1673,Miyagi,35164,Narusetyoo,JPN
126,Japan,1673,Miyagi,35165,Natorisi,JPN
126,Japan,1673,Miyagi,35166,Ogatutyoo,JPN
126,Japan,1673,Miyagi,35167,Onagawatyoo,JPN
126,Japan,1673,Miyagi,35168,Onodamati,JPN
126,Japan,1673,Miyagi,35169,Oohiramura,JPN
126,Japan,1673,Miyagi,35170,Ookawaramati,JPN
126,Japan,1673,Miyagi,35171,Oosatotyoo,JPN
126,Japan,1673,Miyagi,35172,Osikatyoo,JPN
126,Japan,1673,Miyagi,35173,Rihutyoo,JPN
126,Japan,1673,Miyagi,35174,Sanbongityoo,JPN
126,Japan,1673,Miyagi,35175,Seminetyoo,JPN
126,Japan,1673,Miyagi,35176,Sendaisi_Aobaku,JPN
126,Japan,1673,Miyagi,35177,Sendaisi_Daisiroku,JPN
126,Japan,1673,Miyagi,35178,Sendaisi_Izumiku,JPN
126,Japan,1673,Miyagi,35179,Sendaisi_Miyaginoku,JPN
126,Japan,1673,Miyagi,35180,Sendaisi_Wakabayasiku,JPN
126,Japan,1673,Miyagi,35181,Sibatamati,JPN
126,Japan,1673,Miyagi,35182,Sidugawatyoo,JPN
126,Japan,1673,Miyagi,35183,Sikamatyoo,JPN
126,Japan,1673,Miyagi,35184,Siogamasi,JPN
126,Japan,1673,Miyagi,35185,Siroisisi,JPN
126,Japan,1673,Miyagi,35186,Sitigahamamati,JPN
126,Japan,1673,Miyagi,35187,Sitikasyukumati,JPN
126,Japan,1673,Miyagi,35188,Siwahimetyoo,JPN
126,Japan,1673,Miyagi,35189,Tagazyoosi,JPN
126,Japan,1673,Miyagi,35190,Taiwatyoo,JPN
126,Japan,1673,Miyagi,35191,Takasimizumati,JPN
126,Japan,1673,Miyagi,35192,Tazirityoo,JPN
126,Japan,1673,Miyagi,35193,Tomiyamati,JPN
126,Japan,1673,Miyagi,35194,Toowatyoo,JPN
126,Japan,1673,Miyagi,35195,Toyomamati,JPN
126,Japan,1673,Miyagi,35196,Toyosatotyoo,JPN
126,Japan,1673,Miyagi,35197,Tukidatetyoo,JPN
126,Japan,1673,Miyagi,35198,Tuyamatyoo,JPN
126,Japan,1673,Miyagi,35199,Uguisuzawatyoo,JPN
126,Japan,1673,Miyagi,35200,Utatutyoo,JPN
126,Japan,1673,Miyagi,35201,Wakayanagityoo,JPN
126,Japan,1673,Miyagi,35202,Wakuyatyoo,JPN
126,Japan,1673,Miyagi,35203,Watarityoo,JPN
126,Japan,1673,Miyagi,35204,Yamamototyoo,JPN
126,Japan,1673,Miyagi,35205,Yamototyoo,JPN
126,Japan,1673,Miyagi,35206,Yoneyamatyoo,JPN
126,Japan,1673,Miyagi,35207,Zaoomati,JPN
126,Japan,1675,Nagano,35252,Adumimura,JPN
126,Japan,1675,Nagano,35253,Agematumati,JPN
126,Japan,1675,Nagano,35254,Akasinamati,JPN
126,Japan,1675,Nagano,35255,Anantyoo,JPN
126,Japan,1675,Nagano,35256,Aokimura,JPN
126,Japan,1675,Nagano,35257,Asahimura,JPN
126,Japan,1675,Nagano,35258,Asasinamura,JPN
126,Japan,1675,Nagano,35259,Atimura,JPN
126,Japan,1675,Nagano,35260,Azusagawamura,JPN
126,Japan,1675,Nagano,35261,Hakubamura,JPN
126,Japan,1675,Nagano,35262,Haramura,JPN
126,Japan,1675,Nagano,35263,Hasemura,JPN
126,Japan,1675,Nagano,35264,Hatamati,JPN
126,Japan,1675,Nagano,35265,Hirayamura,JPN
126,Japan,1675,Nagano,35266,Hiyosimura,JPN
126,Japan,1675,Nagano,35267,Honzyoomura,JPN
126,Japan,1675,Nagano,35268,Horiganemura,JPN
126,Japan,1675,Nagano,35269,Hotakamati,JPN
126,Japan,1675,Nagano,35270,Huzimimati,JPN
126,Japan,1675,Nagano,35271,Iidasi,JPN
126,Japan,1675,Nagano,35272,Iiyamasi,JPN
126,Japan,1675,Nagano,35273,Iizimamati,JPN
126,Japan,1675,Nagano,35274,Ikedamati,JPN
126,Japan,1675,Nagano,35275,Ikusakamura,JPN
126,Japan,1675,Nagano,35276,Inasi,JPN
126,Japan,1675,Nagano,35277,Kaidamura,JPN
126,Japan,1675,Nagano,35278,Kamimura,JPN
126,Japan,1675,Nagano,35279,Kamiyamadamati,JPN
126,Japan,1675,Nagano,35280,Karuizawamati,JPN
126,Japan,1675,Nagano,35281,Kawakamimura,JPN
126,Japan,1675,Nagano,35282,Kinasamura,JPN
126,Japan,1675,Nagano,35283,Kisohukusimamati,JPN
126,Japan,1675,Nagano,35284,Kisomura,JPN
126,Japan,1675,Nagano,35285,Kitaaikimura,JPN
126,Japan,1675,Nagano,35286,Kitamimakimura,JPN
126,Japan,1675,Nagano,35287,Kizimadairamura,JPN
126,Japan,1675,Nagano,35288,Komaganesi,JPN
126,Japan,1675,Nagano,35289,Komorosi,JPN
126,Japan,1675,Nagano,35290,Koomimati,JPN
126,Japan,1675,Nagano,35291,Koosyokusi,JPN
126,Japan,1675,Nagano,35292,Marukomati,JPN
126,Japan,1675,Nagano,35293,Matukawamati,JPN
126,Japan,1675,Nagano,35294,Matukawamura,JPN
126,Japan,1675,Nagano,35295,Matumotosi,JPN
126,Japan,1675,Nagano,35296,Miasamura,JPN
126,Japan,1675,Nagano,35297,Minamiaikimura,JPN
126,Japan,1675,Nagano,35298,Minamimakimura,JPN
126,Japan,1675,Nagano,35299,Minamiminowamura,JPN
126,Japan,1675,Nagano,35300,Minowamati,JPN
126,Japan,1675,Nagano,35301,Misatomura,JPN
126,Japan,1675,Nagano,35302,Mitakemura,JPN
126,Japan,1675,Nagano,35303,Miyadamura,JPN
126,Japan,1675,Nagano,35304,Muremura,JPN
126,Japan,1675,Nagano,35305,Name Unknown,JPN
126,Japan,1675,Nagano,35306,Naganosi,JPN
126,Japan,1675,Nagano,35307,Nagatomati,JPN
126,Japan,1675,Nagano,35308,Nagawamura,JPN
126,Japan,1675,Nagano,35309,Nagisomati,JPN
126,Japan,1675,Nagano,35310,Nakagawamura,JPN
126,Japan,1675,Nagano,35311,Nakanosi,JPN
126,Japan,1675,Nagano,35312,Nakazyoomura,JPN
126,Japan,1675,Nagano,35313,Namiaimura,JPN
126,Japan,1675,Nagano,35314,Narakawamura,JPN
126,Japan,1675,Nagano,35315,Nebamura,JPN
126,Japan,1675,Nagano,35316,Nozawaonsenmura,JPN
126,Japan,1675,Nagano,35317,Obusemati,JPN
126,Japan,1675,Nagano,35318,Ogawamura,JPN
126,Japan,1675,Nagano,35319,Okayasi,JPN
126,Japan,1675,Nagano,35320,Omimura,JPN
126,Japan,1675,Nagano,35321,Ookuwamura,JPN
126,Japan,1675,Nagano,35322,Oomatisi,JPN
126,Japan,1675,Nagano,35323,Oookamura,JPN
126,Japan,1675,Nagano,35324,Oosikamura,JPN
126,Japan,1675,Nagano,35325,Ootakimura,JPN
126,Japan,1675,Nagano,35326,Otarimura,JPN
126,Japan,1675,Nagano,35327,Sakaemura,JPN
126,Japan,1675,Nagano,35328,Sakaimura,JPN
126,Japan,1675,Nagano,35329,Sakakimati,JPN
126,Japan,1675,Nagano,35330,Sakakitamura,JPN
126,Japan,1675,Nagano,35331,Sakumati,JPN
126,Japan,1675,Nagano,35332,Sakusi,JPN
126,Japan,1675,Nagano,35333,Samizumura,JPN
126,Japan,1675,Nagano,35334,Sanadamati,JPN
126,Japan,1675,Nagano,35335,Seenaizimura,JPN
126,Japan,1675,Nagano,35336,Sigamura,JPN
126,Japan,1675,Nagano,35337,Simojoomura,JPN
126,Japan,1675,Nagano,35338,Simosuwamati,JPN
126,Japan,1675,Nagano,35339,Sinanomati,JPN
126,Japan,1675,Nagano,35340,Sinsyuusinmati,JPN
126,Japan,1675,Nagano,35341,Siozirisi,JPN
126,Japan,1675,Nagano,35342,Suwasi,JPN
126,Japan,1675,Nagano,35343,Suzakasi,JPN
126,Japan,1675,Nagano,35344,Takagimura,JPN
126,Japan,1675,Nagano,35345,Takamorimati,JPN
126,Japan,1675,Nagano,35346,Takatoomati,JPN
126,Japan,1675,Nagano,35347,Takayamamura,JPN
126,Japan,1675,Nagano,35348,Takesimura,JPN
126,Japan,1675,Nagano,35349,Tatesinamati,JPN
126,Japan,1675,Nagano,35350,Tatunomati,JPN
126,Japan,1675,Nagano,35351,Tenryuumura,JPN
126,Japan,1675,Nagano,35352,Tinosi,JPN
126,Japan,1675,Nagano,35353,Togakusimura,JPN
126,Japan,1675,Nagano,35354,Toguramati,JPN
126,Japan,1675,Nagano,35355,Tomiokamura,JPN
126,Japan,1675,Nagano,35356,Toobumati,JPN
126,Japan,1675,Nagano,35357,Toyonomati,JPN
126,Japan,1675,Nagano,35358,Toyosinamati,JPN
126,Japan,1675,Nagano,35359,Toyotamura,JPN
126,Japan,1675,Nagano,35360,Uedasi,JPN
126,Japan,1675,Nagano,35361,Urugimura,JPN
126,Japan,1675,Nagano,35362,Usudamati,JPN
126,Japan,1675,Nagano,35363,Wadamura,JPN
126,Japan,1675,Nagano,35364,Yamagatamura,JPN
126,Japan,1675,Nagano,35365,Yamagutimura,JPN
126,Japan,1675,Nagano,35366,Yamanootimati,JPN
126,Japan,1675,Nagano,35367,Yasakamura,JPN
126,Japan,1675,Nagano,35368,Yasuokamura,JPN
126,Japan,1675,Nagano,35369,Yatihomura,JPN
126,Japan,1677,Nara,35447,Andotyoo,JPN
126,Japan,1677,Nara,35448,Asukamura,JPN
126,Japan,1677,Nara,35449,Gosesi,JPN
126,Japan,1677,Nara,35450,Gozyoosi,JPN
126,Japan,1677,Nara,35451,Haibaratyoo,JPN
126,Japan,1677,Nara,35452,Hegurityoo,JPN
126,Japan,1677,Nara,35453,Higasiyosinomura,JPN
126,Japan,1677,Nara,35454,Ikarugatyoo,JPN
126,Japan,1677,Nara,35455,Ikomasi,JPN
126,Japan,1677,Nara,35456,Kamikitayamamura,JPN
126,Japan,1677,Nara,35457,Kanmakityoo,JPN
126,Japan,1677,Nara,35458,Kasibasi,JPN
126,Japan,1677,Nara,35459,Kasiharasi,JPN
126,Japan,1677,Nara,35460,Kawaityoo,JPN
126,Japan,1677,Nara,35461,Kawakamimura,JPN
126,Japan,1677,Nara,35462,Kawanisityoo,JPN
126,Japan,1677,Nara,35463,Kooryootyoo,JPN
126,Japan,1677,Nara,35464,Kurotakimura,JPN
126,Japan,1677,Nara,35465,Mituemura,JPN
126,Japan,1677,Nara,35466,Miyaketyoo,JPN
126,Japan,1677,Nara,35467,Muroomura,JPN
126,Japan,1677,Nara,35468,Narasi,JPN
126,Japan,1677,Nara,35469,Nisiyosinomura,JPN
126,Japan,1677,Nara,35470,Nosegawamura,JPN
126,Japan,1677,Nara,35471,Ooodatyoo,JPN
126,Japan,1677,Nara,35472,Ootoomura,JPN
126,Japan,1677,Nara,35473,Ooyodotyoo,JPN
126,Japan,1677,Nara,35474,Oozityoo,JPN
126,Japan,1677,Nara,35475,Sakuraisi,JPN
126,Japan,1677,Nara,35476,Sangootyoo,JPN
126,Japan,1677,Nara,35477,Simoitityoo,JPN
126,Japan,1677,Nara,35478,Simokitayamamura,JPN
126,Japan,1677,Nara,35479,Sinzyootyoo,JPN
126,Japan,1677,Nara,35480,Sonimura,JPN
126,Japan,1677,Nara,35481,Taimatyoo,JPN
126,Japan,1677,Nara,35482,Takatorityoo,JPN
126,Japan,1677,Nara,35483,Tawaramototyoo,JPN
126,Japan,1677,Nara,35484,Tenkawamura,JPN
126,Japan,1677,Nara,35485,Tenrisi,JPN
126,Japan,1677,Nara,35486,Totukawamura,JPN
126,Japan,1677,Nara,35487,Tugemura,JPN
126,Japan,1677,Nara,35488,Tukigasemura,JPN
126,Japan,1677,Nara,35489,Utanotyoo,JPN
126,Japan,1677,Nara,35490,Yamatokooriyamasi,JPN
126,Japan,1677,Nara,35491,Yamatotakadasi,JPN
126,Japan,1677,Nara,35492,Yamazoemura,JPN
126,Japan,1677,Nara,35493,Yosinotyoo,JPN
126,Japan,1678,Niigata,35494,Aikawamati,JPN
126,Japan,1678,Niigata,35495,Akadomarimura,JPN
126,Japan,1678,Niigata,35496,Araisi,JPN
126,Japan,1678,Niigata,35497,Arakawamati,JPN
126,Japan,1678,Niigata,35498,Asahimura,JPN
126,Japan,1678,Niigata,35499,Awasimauramura,JPN
126,Japan,1678,Niigata,35500,Azikatamura,JPN
126,Japan,1678,Niigata,35501,Bunsuimati,JPN
126,Japan,1678,Niigata,35502,Gosensi,JPN
126,Japan,1678,Niigata,35503,Hatanomati,JPN
126,Japan,1678,Niigata,35504,Hirokamimura,JPN
126,Japan,1678,Niigata,35505,Horinootimati,JPN
126,Japan,1678,Niigata,35506,Irihirosemura,JPN
126,Japan,1678,Niigata,35507,Itakuramati,JPN
126,Japan,1678,Niigata,35508,Itoigawasi,JPN
126,Japan,1678,Niigata,35509,Iwamuromura,JPN
126,Japan,1678,Niigata,35510,Izumozakimati,JPN
126,Japan,1678,Niigata,35511,Kakizakimati,JPN
126,Japan,1678,Niigata,35512,Kamedamati,JPN
126,Japan,1678,Niigata,35513,Kamihayasimura,JPN
126,Japan,1678,Niigata,35514,Kamikawamura,JPN
126,Japan,1678,Niigata,35515,Kamosi,JPN
126,Japan,1678,Niigata,35516,Kanaimati,JPN
126,Japan,1678,Niigata,35517,Kanosemati,JPN
126,Japan,1678,Niigata,35518,Kariwamura,JPN
126,Japan,1678,Niigata,35519,Kasiwazakisi,JPN
126,Japan,1678,Niigata,35520,Katahigasimura,JPN
126,Japan,1678,Niigata,35521,Kawagutimati,JPN
126,Japan,1678,Niigata,35522,Kawanisimati,JPN
126,Japan,1678,Niigata,35523,Kazikawamura,JPN
126,Japan,1678,Niigata,35524,Kiyosatomura,JPN
126,Japan,1678,Niigata,35525,Koidemati,JPN
126,Japan,1678,Niigata,35526,Kosizimati,JPN
126,Japan,1678,Niigata,35527,Kosudomati,JPN
126,Japan,1678,Niigata,35528,Kubikimura,JPN
126,Japan,1678,Niigata,35529,Kurokawamura,JPN
126,Japan,1678,Niigata,35530,Kurosakimati,JPN
126,Japan,1678,Niigata,35531,Kyoogasemura,JPN
126,Japan,1678,Niigata,35532,Makimati,JPN
126,Japan,1678,Niigata,35533,Makimura,JPN
126,Japan,1678,Niigata,35534,Manomati,JPN
126,Japan,1678,Niigata,35535,Matudaimati,JPN
126,Japan,1678,Niigata,35536,Matunoyamamati,JPN
126,Japan,1678,Niigata,35537,Mikawamura,JPN
126,Japan,1678,Niigata,35538,Misimamati,JPN
126,Japan,1678,Niigata,35539,Mitukesi,JPN
126,Japan,1678,Niigata,35540,Muikamati,JPN
126,Japan,1678,Niigata,35541,Murakamisi,JPN
126,Japan,1678,Niigata,35542,Muramatumati,JPN
126,Japan,1678,Niigata,35543,Myookookoogenmati,JPN
126,Japan,1678,Niigata,35544,Myookoomura,JPN
126,Japan,1678,Niigata,35545,Nadatimati,JPN
126,Japan,1678,Niigata,35546,Nagaokasi,JPN
126,Japan,1678,Niigata,35547,Nakagoomura,JPN
126,Japan,1678,Niigata,35548,Nakanokutimura,JPN
126,Japan,1678,Niigata,35549,Nakanosimamati,JPN
126,Japan,1678,Niigata,35550,Nakasatomura,JPN
126,Japan,1678,Niigata,35551,Nakazyoomati,JPN
126,Japan,1678,Niigata,35552,Niibomura,JPN
126,Japan,1678,Niigata,35553,Niigatasi,JPN
126,Japan,1678,Niigata,35554,Niitusi,JPN
126,Japan,1678,Niigata,35555,Nisikawamati,JPN
126,Japan,1678,Niigata,35556,Nisiyamamati,JPN
126,Japan,1678,Niigata,35557,Noomati,JPN
126,Japan,1678,Niigata,35558,Odiyasi,JPN
126,Japan,1678,Niigata,35559,Ogimati,JPN
126,Japan,1678,Niigata,35560,Ogunimati,JPN
126,Japan,1678,Niigata,35561,Oogatamati,JPN
126,Japan,1678,Niigata,35562,Oomimati,JPN
126,Japan,1678,Niigata,35563,Oosimamura,JPN
126,Japan,1678,Niigata,35564,Ryootusi,JPN
126,Japan,1678,Niigata,35565,Sakaemati,JPN
126,Japan,1678,Niigata,35566,Sanpokumati,JPN
126,Japan,1678,Niigata,35567,Sanwamura,JPN
126,Japan,1678,Niigata,35568,Sanzyoosi,JPN
126,Japan,1678,Niigata,35569,Sasakamimura,JPN
126,Japan,1678,Niigata,35570,Sawatamati,JPN
126,Japan,1678,Niigata,35571,Seeroomati,JPN
126,Japan,1678,Niigata,35572,Sekikawamura,JPN
126,Japan,1678,Niigata,35573,Sibatasi,JPN
126,Japan,1678,Niigata,35574,Siozawamati,JPN
126,Japan,1678,Niigata,35575,Sironesi,JPN
126,Japan,1678,Niigata,35576,Sitadamura,JPN
126,Japan,1678,Niigata,35577,Siunzimati,JPN
126,Japan,1678,Niigata,35578,Suibaramati,JPN
126,Japan,1678,Niigata,35579,Sumonmura,JPN
126,Japan,1678,Niigata,35580,Tagamimati,JPN
126,Japan,1678,Niigata,35581,Takayanagimati,JPN
126,Japan,1678,Niigata,35582,Teradomarimati,JPN
126,Japan,1678,Niigata,35583,Tookamatisi,JPN
126,Japan,1678,Niigata,35584,Totiosi,JPN
126,Japan,1678,Niigata,35585,Toyooramati,JPN
126,Japan,1678,Niigata,35586,Toyosakasi,JPN
126,Japan,1678,Niigata,35587,Tubamesi,JPN
126,Japan,1678,Niigata,35588,Tugawamati,JPN
126,Japan,1678,Niigata,35589,Tukigatamura,JPN
126,Japan,1678,Niigata,35590,Tunanmati,JPN
126,Japan,1678,Niigata,35591,Uragawaramura,JPN
126,Japan,1678,Niigata,35592,Wasimamura,JPN
126,Japan,1678,Niigata,35593,Yahikomura,JPN
126,Japan,1678,Niigata,35594,Yamakosimura,JPN
126,Japan,1678,Niigata,35595,Yamatomati,JPN
126,Japan,1678,Niigata,35596,Yasudamati,JPN
126,Japan,1678,Niigata,35597,Yasudukamati,JPN
126,Japan,1678,Niigata,35598,Yoitamati,JPN
126,Japan,1678,Niigata,35599,Yokogosimura,JPN
126,Japan,1678,Niigata,35600,Yosidamati,JPN
126,Japan,1678,Niigata,35601,Yosikawamati,JPN
126,Japan,1678,Niigata,35602,Yunotanimura,JPN
126,Japan,1678,Niigata,35603,Yuzawamati,JPN
126,Japan,1678,Niigata,35604,Zyooetusi,JPN
126,Japan,1682,Oosaka,35793,Daitoosi,JPN
126,Japan,1682,Oosaka,35794,Habikinosi,JPN
126,Japan,1682,Oosaka,35795,Hannansi,JPN
126,Japan,1682,Oosaka,35796,Higasioosakasi,JPN
126,Japan,1682,Oosaka,35797,Hirakatasi,JPN
126,Japan,1682,Oosaka,35798,Huziiderasi,JPN
126,Japan,1682,Oosaka,35799,Ibarakisi,JPN
126,Japan,1682,Oosaka,35800,Ikedasi,JPN
126,Japan,1682,Oosaka,35801,Izumiootusi,JPN
126,Japan,1682,Oosaka,35802,Izumisanosi,JPN
126,Japan,1682,Oosaka,35803,Izumisi,JPN
126,Japan,1682,Oosaka,35804,Kadomasi,JPN
126,Japan,1682,Oosaka,35805,Kaidukasi,JPN
126,Japan,1682,Oosaka,35806,Kanantyoo,JPN
126,Japan,1682,Oosaka,35807,Kasiwarasi,JPN
126,Japan,1682,Oosaka,35808,Katanosi,JPN
126,Japan,1682,Oosaka,35809,Kawatinaganosi,JPN
126,Japan,1682,Oosaka,35810,Kisiwadasi,JPN
126,Japan,1682,Oosaka,35811,Kumatorityoo,JPN
126,Japan,1682,Oosaka,35812,Matubarasi,JPN
126,Japan,1682,Oosaka,35813,Miharatyoo,JPN
126,Japan,1682,Oosaka,35814,Minoosi,JPN
126,Japan,1682,Oosaka,35815,Misakityoo,JPN
126,Japan,1682,Oosaka,35816,Morigutisi,JPN
126,Japan,1682,Oosaka,35817,Neyagawasi,JPN
126,Japan,1682,Oosaka,35818,Oosakasayamasi,JPN
126,Japan,1682,Oosaka,35819,Oosakasi_Abenoku,JPN
126,Japan,1682,Oosaka,35820,Oosakasi_Asahiku,JPN
